Item	Page_Lines	Para	Text
13447	1655.20 - 1655.24	TITLE V SEC. 40513.(a)(2)	may include workforce investment boards, community-based organizations, qualified service and conservation corps, educational institutions, small businesses, cooperatives, State and local veterans agencies, and veterans service organizations; and
13448	1655.25 - 1655.25	TITLE V SEC. 40513.(a)(3)	demonstrates—
13449	1656.1 - 1656.3	TITLE V SEC. 40513.(a)(3)(A)	experience in implementing and operating worker skills training and education programs;
13450	1656.4 - 1656.9	TITLE V SEC. 40513.(a)(3)(B)	the ability to identify and involve in training programs carried out under this section, target populations of individuals who would benefit from training and be actively involved in activities relating to energy efficiency and renewable energy industries; and
13451	1656.10 - 1656.11	TITLE V SEC. 40513.(a)(3)(C)	the ability to help individuals achieve economic self-sufficiency.
13452	1656.12 - 1656.18	TITLE V SEC. 40513.(b)	ESTABLISHMENT.—The Secretary shall award grants to eligible entities to pay the Federal share of associated career skills training programs under which students concurrently receive classroom instruction and on-the-job training for the purpose of obtaining an industry-related certification to install energy efficient buildings technologies.
13453	1656.19 - 1656.21	TITLE V SEC. 40513.(c)	FEDERAL SHARE.—The Federal share of the cost of carrying out a career skills training program described in subsection (b) shall be 50 percent.
13454	1656.22 - 1656.25	TITLE V SEC. 40513.(d)	AUTHORIZATION OF APPROPRIATIONS.—There is authorized to be appropriated to the Secretary to carry out this section $10,000,000 for fiscal year 2022, to remain available until expended.
13455	1657.1 - 1657.2	TITLE V SEC. 40514.	COMMERCIAL BUILDING ENERGY CONSUMPTION INFORMATION SHARING.
13456	1657.3 - 1657.3	TITLE V SEC. 40514.(a)	DEFINITIONS.—In this section:
13457	1657.4 - 1657.6	TITLE V SEC. 40514.(a)(1)	ADMINISTRATOR.—The term ‘‘Administrator’’ means the Administrator of the Energy Information Administration.
13458	1657.7 - 1657.8	TITLE V SEC. 40514.(a)(2)	AGREEMENT.—The term ‘‘Agreement’’ means the agreement entered into under subsection (b).
13459	1657.9 - 1657.10	TITLE V SEC. 40514.(a)(3)	SURVEY.—The term ‘‘Survey’’ means the Commercial Building Energy Consumption Survey.
13460	1657.11 - 1657.16	TITLE V SEC. 40514.(b)	AUTHORIZATION OF AGREEMENT.—Not later than 120 days after the date of enactment of this Act, the Administrator and the Administrator of the Environmental Protection Agency shall sign, and submit to Congress, an information sharing agreement relating to commercial building energy consumption data.
13461	1657.17 - 1657.18	TITLE V SEC. 40514.(c)	CONTENT OF AGREEMENT.—The Agreement shall—
13462	1657.19 - 1657.20	TITLE V SEC. 40514.(c)(1)	provide, to the extent permitted by law, that—
13463	1657.21 - 1657.24	TITLE V SEC. 40514.(c)(1)(A)	the Administrator shall have access to building-specific data in the Portfolio Manager database of the Environmental Protection Agency; and
13464	1658.1 - 1658.3	TITLE V SEC. 40514.(c)(1)(B)	the Administrator of the Environmental Protection Agency shall have access to buildingspecific data collected by the Survey;
13465	1658.4 - 1658.6	TITLE V SEC. 40514.(c)(2)	describe the manner in which the Administrator shall use the data described in paragraph (1) and subsection (d);
13466	1658.7 - 1658.7	TITLE V SEC. 40514.(c)(3)	describe and compare—
13467	1658.8 - 1658.18	TITLE V SEC. 40514.(c)(3)(A)	the methodologies that the Energy Information Administration, the Environmental Protection Agency, and State and local government managers use to maximize the quality, reliability, and integrity of data collected through the Survey, the Portfolio Manager database of the Environmental Protection Agency, and State and local building energy disclosure laws (including regulations), respectively, and the manner in which those methodologies can be improved; and
13468	1658.19 - 1658.20	TITLE V SEC. 40514.(c)(3)(B)	consistencies and variations in data for the same buildings captured in—
13469	1658.21 - 1658.21	TITLE V SEC. 40514.(c)(3)(B)(i)(I)	the 2018 Survey cycle; and
13470	1658.22 - 1658.22	TITLE V SEC. 40514.(c)(3)(B)(i)(II)	each subsequent Survey cycle; and
13471	1658.23 - 1658.24	TITLE V SEC. 40514.(c)(3)(B)(ii)	the Portfolio Manager database of the Environmental Protection Agency; and
13472	1659.1 - 1659.3	TITLE V SEC. 40514.(c)(4)	consider whether, and the methods by which, the Administrator may collect and publish new iterations of Survey data every 3 years—
13473	1659.4 - 1659.5	TITLE V SEC. 40514.(c)(4)(A)	using the Survey processes of the Administrator; or
13474	1659.6 - 1659.8	TITLE V SEC. 40514.(c)(4)(B)	as supplemented by information in the Portfolio Manager database of the Environmental Protection Agency.
13475	1659.9 - 1659.10	TITLE V SEC. 40514.(d)	DATA.—The data referred in subsection (c)(2) includes data that—
13476	1659.11 - 1659.12	TITLE V SEC. 40514.(d)(1)	is collected through the Portfolio Manager database of the Environmental Protection Agency;
13477	1659.13 - 1659.15	TITLE V SEC. 40514.(d)(2)	is required to be publicly available on the internet under State and local government building energy disclosure laws (including regulations); and
13478	1659.16 - 1659.17	TITLE V SEC. 40514.(d)(3)	includes information on private sector buildings that are not less than 250,000 square feet.
13479	1659.18 - 1659.21	TITLE V SEC. 40514.(e)	PROTECTION OF INFORMATION.—In carrying out the agreement, the Administrator and the Administrator of the Environmental Protection Agency shall protect information in accordance with—
13480	1659.22 - 1659.24	TITLE V SEC. 40514.(e)(1)	section 552(b)(4) of title 5, United States Code (commonly known as the ‘‘Freedom of Information Act’’);
13481	1660.1 - 1660.2	TITLE V SEC. 40514.(e)(2)	subchapter III of chapter 35 of title 44, United States Code; and
13482	1660.3 - 1660.7	TITLE V SEC. 40514.(e)(3)	any other applicable law (including regulations). Subtitle C—Industrial Energy Efficiency PART I—INDUSTRY
13483	1660.8 - 1660.10	TITLE V SEC. 40521.	FUTURE OF INDUSTRY PROGRAM AND INDUSTRIAL RESEARCH AND ASSESSMENT CENTERS.
13484	1660.11 - 1660.11	TITLE V SEC. 40521.(a)	FUTURE OF INDUSTRY PROGRAM.—
13485	1660.12 - 1660.14	TITLE V SEC. 40521.(a)(1)	IN GENERAL.—Section 452 of the Energy Independence and Security Act of 2007 (42 U.S.C. 17111) is amended—
13486	1660.15 - 1660.17	TITLE V SEC. 40521.(a)(1)(A)	by striking the section heading and inserting the following: ‘‘future of industry program’’;
13487	1660.18 - 1660.18	TITLE V SEC. 40521.(a)(1)(B)	in subsection (a)(2)—
13488	1660.19 - 1660.20	TITLE V SEC. 40521.(a)(1)(B)(i)	by redesignating subparagraph (E) as subparagraph (F); and
13489	1660.21 - 1660.21	TITLE V SEC. 40521.(a)(1)(B)(ii)	by inserting after subparagraph (D) the following:
13491	1660.23 - 1660.25	[TITLE V SEC. 40521.(a)(1)(B)(ii)] (E)	water and wastewater treatment facilities, including systems that treat municipal, industrial, and agricultural waste; and’’;
13492	1661.1 - 1661.1	TITLE V SEC. 40521.(a)(1)(C)	by striking subsection (e); and
13493	1661.2 - 1661.3	TITLE V SEC. 40521.(a)(1)(D)	by redesignating subsection (f) as subsection (e).
13494	1661.4 - 1661.8	TITLE V SEC. 40521.(a)(2)	CONFORMING AMENDMENT.—Section 454(b)(2)(C) of the Energy Independence and Security Act of 2007 (42 U.S.C. 17113(b)(2)(C)) is amended by striking ‘‘energy-intensive industries’’ and inserting ‘‘Future of Industry’’.
13495	1661.9 - 1661.12	TITLE V SEC. 40521.(b)	INDUSTRIAL RESEARCH AND ASSESSMENT CENTERS.—Subtitle D of title IV of the Energy Independence and Security Act of 2007 (42 U.S.C. 17111 et seq.) is amended by adding at the end the following:
13496	1661.13 - 1661.14	[TITLE V SEC. 40521.(b)] SEC. 457.	INDUSTRIAL RESEARCH AND ASSESSMENT CENTERS.
13497	1661.15 - 1661.15	[TITLE V SEC. 40521.(b)] SEC. 457.(a)	DEFINITIONS.—In this section:
13498	1661.16 - 1661.17	[TITLE V SEC. 40521.(b)] SEC. 457.(a)(1)	COVERED PROJECT.—The term ‘covered project’ means a project—
13499	1661.18 - 1661.20	[TITLE V SEC. 40521.(b)] SEC. 457.(a)(1)(A)	that has been recommended in an energy assessment described in paragraph (2)(A) conducted for an eligible entity; and
13500	1661.21 - 1661.22	[TITLE V SEC. 40521.(b)] SEC. 457.(a)(1)(B)	with respect to which the plant site of that eligible entity—
13501	1661.23 - 1661.23	[TITLE V SEC. 40521.(b)] SEC. 457.(a)(1)(B)(i)	improves—
13502	1661.24 - 1661.24	[TITLE V SEC. 40521.(b)] SEC. 457.(a)(1)(B)(i)(I)	energy efficiency;
13503	1661.25 - 1661.25	[TITLE V SEC. 40521.(b)] SEC. 457.(a)(1)(B)(i)(II)	material efficiency;
13504	1662.1 - 1662.1	[TITLE V SEC. 40521.(b)] SEC. 457.(a)(1)(B)(i)(III)	cybersecurity; or
13505	1662.2 - 1662.2	[TITLE V SEC. 40521.(b)] SEC. 457.(a)(1)(B)(i)(IV)	productivity; or
13506	1662.3 - 1662.3	[TITLE V SEC. 40521.(b)] SEC. 457.(a)(1)(B)(ii)	reduces—
13507	1662.4 - 1662.4	[TITLE V SEC. 40521.(b)] SEC. 457.(a)(1)(B)(ii)(I)	waste production;
13508	1662.5 - 1662.5	[TITLE V SEC. 40521.(b)] SEC. 457.(a)(1)(B)(ii)(II)	greenhouse gas emissions; or
13509	1662.6 - 1662.7	[TITLE V SEC. 40521.(b)] SEC. 457.(a)(1)(B)(ii)(III)	nongreenhouse gas pollution.
13510	1662.8 - 1662.10	[TITLE V SEC. 40521.(b)] SEC. 457.(a)(2)	ELIGIBLE ENTITY.—The term ‘eligible entity’ means a small- or medium-sized manufacturer that has had an energy assessment completed by—
13511	1662.11 - 1662.12	[TITLE V SEC. 40521.(b)] SEC. 457.(a)(2)(A)	an industrial research and assessment center;
13512	1662.13 - 1662.16	[TITLE V SEC. 40521.(b)] SEC. 457.(a)(2)(B)	a Department of Energy Combined Heat and Power Technical Assistance Partnership jointly with an industrial research and assessment center; or
13513	1662.17 - 1662.20	[TITLE V SEC. 40521.(b)] SEC. 457.(a)(2)(C)	a third-party assessor that provides an assessment equivalent to an assessment described in subparagraph (A) or (B), as determined by the Secretary.
13514	1662.21 - 1662.22	[TITLE V SEC. 40521.(b)] SEC. 457.(a)(3)	ENERGY SERVICE PROVIDER.—The term ‘energy service provider’ means—
13515	1662.23 - 1663.3	[TITLE V SEC. 40521.(b)] SEC. 457.(a)(3)(A)	any business providing technology or services to improve the energy efficiency, water efficiency, power factor, or load management of a manufacturing site or other industrial process in an energy-intensive industry (as defined in section 452(a)); and
13516	1663.4 - 1663.5	[TITLE V SEC. 40521.(b)] SEC. 457.(a)(3)(B)	any utility operating under a utility energy service project.
13517	1663.6 - 1663.8	[TITLE V SEC. 40521.(b)] SEC. 457.(a)(4)	INDUSTRIAL RESEARCH AND ASSESSMENT CENTER.—The term ‘industrial research and assessment center’ means—
13518	1663.9 - 1663.11	[TITLE V SEC. 40521.(b)] SEC. 457.(a)(4)(A)	an institution of higher educationbased industrial research and assessment center that is funded by the Secretary under subsection (b); and
13520	1663.13 - 1663.16	[TITLE V SEC. 40521.(b)] SEC. 457.(a)(4)(B)	an industrial research and assessment center at a trade school, community college, or union training program that is funded by the Secretary under subsection (f).
13521	1663.17 - 1663.19	[TITLE V SEC. 40521.(b)] SEC. 457.(a)(5)	PROGRAM.—The term ‘Program’ means the program for implementation grants established under subsection (i)(1).
13522	1663.20 - 1663.22	[TITLE V SEC. 40521.(b)] SEC. 457.(a)(6)	SMALL- OR MEDIUM-SIZED MANUFACTURER.—The term ‘small- or medium-sized manufacturer’ means a manufacturing firm—
13523	1663.23 - 1663.24	[TITLE V SEC. 40521.(b)] SEC. 457.(a)(6)(A)	the gross annual sales of which are less than $100,000,000;
13524	1664.1 - 1664.2	[TITLE V SEC. 40521.(b)] SEC. 457.(a)(6)(B)	that has fewer than 500 employees at the plant site of the manufacturing firm; and
13525	1664.3 - 1664.4	[TITLE V SEC. 40521.(b)] SEC. 457.(a)(6)(C)	the annual energy bills of which total more than $100,000 but less than $3,500,000.
13526	1664.5 - 1664.6	[TITLE V SEC. 40521.(b)] SEC. 457.(b)	INSTITUTION OF HIGHER EDUCATION-BASED INDUSTRIAL RESEARCH AND ASSESSMENT CENTERS.—
13527	1664.7 - 1664.9	[TITLE V SEC. 40521.(b)] SEC. 457.(b)(1)	IN GENERAL.—The Secretary shall provide funding to institution of higher education-based industrial research and assessment centers.
13528	1664.10 - 1664.12	[TITLE V SEC. 40521.(b)] SEC. 457.(b)(2)	PURPOSE.—The purpose of each institution of higher education-based industrial research and assessment center shall be—
13529	1664.13 - 1664.16	[TITLE V SEC. 40521.(b)] SEC. 457.(b)(2)(A)	to provide in-depth assessments of small- and medium-sized manufacturer plant sites to evaluate the facilities, services, and manufacturing operations of the plant sites;
13530	1664.17 - 1664.19	[TITLE V SEC. 40521.(b)] SEC. 457.(b)(2)(B)	to identify opportunities for optimizing energy efficiency and environmental performance, including implementation of—
13531	1664.20 - 1664.20	[TITLE V SEC. 40521.(b)] SEC. 457.(b)(2)(B)(i)	smart manufacturing;
13532	1664.21 - 1664.21	[TITLE V SEC. 40521.(b)] SEC. 457.(b)(2)(B)(ii)	energy management systems;
13533	1664.22 - 1664.22	[TITLE V SEC. 40521.(b)] SEC. 457.(b)(2)(B)(iii)	sustainable manufacturing;
13534	1664.23 - 1665.2	[TITLE V SEC. 40521.(b)] SEC. 457.(b)(2)(B)(iv)	information technology advancements for supply chain analysis, logistics, system monitoring, industrial and manufacturing processes, and other purposes; and
13535	1665.3 - 1665.3	[TITLE V SEC. 40521.(b)] SEC. 457.(b)(2)(B)(v)	waste management systems;
13536	1665.4 - 1665.8	[TITLE V SEC. 40521.(b)] SEC. 457.(b)(2)(C)	to promote applications of emerging concepts and technologies in small- and mediumsized manufacturers (including water and wastewater treatment facilities and federally owned manufacturing facilities);
13537	1665.9 - 1665.12	[TITLE V SEC. 40521.(b)] SEC. 457.(b)(2)(D)	to promote research and development for the use of alternative energy sources to supply heat, power, and new feedstocks for energyintensive industries;
13538	1665.13 - 1665.14	[TITLE V SEC. 40521.(b)] SEC. 457.(b)(2)(E)	to coordinate with appropriate Federal and State research offices;
13539	1665.15 - 1665.17	[TITLE V SEC. 40521.(b)] SEC. 457.(b)(2)(F)	to provide a clearinghouse for industrial process and energy efficiency technical assistance resources; and
13540	1665.18 - 1665.21	[TITLE V SEC. 40521.(b)] SEC. 457.(b)(2)(G)	to coordinate with State-accredited technical training centers and community colleges, while ensuring appropriate services to all regions of the United States.
13541	1665.22 - 1665.24	[TITLE V SEC. 40521.(b)] SEC. 457.(c)	COORDINATION.—To increase the value and capabilities of the industrial research and assessment centers, the centers shall—
13542	1666.1 - 1666.3	[TITLE V SEC. 40521.(b)] SEC. 457.(c)(1)	coordinate with Manufacturing Extension Partnership Centers of the National Institute of Standards and Technology;
13543	1666.4 - 1666.7	[TITLE V SEC. 40521.(b)] SEC. 457.(c)(2)	coordinate with the Federal Energy Management Program and the Building Technologies Office of the Department of Energy to provide building assessment services to manufacturers;
13544	1666.8 - 1666.12	[TITLE V SEC. 40521.(b)] SEC. 457.(c)(3)	increase partnerships with the National Laboratories of the Department of Energy to leverage the expertise, technologies, and research and development capabilities of the National Laboratories for national industrial and manufacturing needs;
